STATION_ID LAT LON YEAR MONTH DAY HOUR MIN SEC TEMP_C WINDSPEED_M/S WINDDIRECTION_COMPASS PRECIPITATION_MM RELATIVEHUMIDITY_% DEWPOINT_C
KTNB 36.20000 -81.65000 2013 06 01 00 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 01 01 00 00 16.6 0.000 400 NaN 93.0 15.4 
KTNB 36.20000 -81.65000 2013 06 01 02 00 00 16.5 0.000 400 NaN 93.0 15.3 
KTNB 36.20000 -81.65000 2013 06 01 03 00 00 16.4 0.000 400 NaN 94.0 15.4 
KTNB 36.20000 -81.65000 2013 06 01 04 00 00 15.8 0.000 400 NaN 97.0 15.3 
KTNB 36.20000 -81.65000 2013 06 01 05 00 00 15.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 01 06 00 00 17.0 0.000 400 NaN 94.0 16.1 
KTNB 36.20000 -81.65000 2013 06 01 07 00 00 18.2 0.000 400 NaN 90.0 16.6 
KTNB 36.20000 -81.65000 2013 06 01 08 00 00 20.0 0.000 400 NaN 87.0 17.7 
KTNB 36.20000 -81.65000 2013 06 01 09 00 00 21.2 1.543 180 NaN 69.0 15.3 
KTNB 36.20000 -81.65000 2013 06 01 10 00 00 21.7 1.543 180 NaN 66.0 15.1 
KTNB 36.20000 -81.65000 2013 06 01 11 00 00 22.4 3.086 225 NaN 63.0 15.0 
KTNB 36.20000 -81.65000 2013 06 01 12 00 00 24.4 1.543 180 NaN 54.0 14.6 
KTNB 36.20000 -81.65000 2013 06 01 13 00 00 25.3 3.601 180 NaN 44.0 12.1 
KTNB 36.20000 -81.65000 2013 06 01 14 00 00 25.6 2.058 180 NaN 47.0 13.5 
KTNB 36.20000 -81.65000 2013 06 01 15 00 00 25.0 3.601 157 NaN 47.0 12.9 
KTNB 36.20000 -81.65000 2013 06 01 16 00 00 24.4 4.115 225 NaN 52.0 13.8 
KTNB 36.20000 -81.65000 2013 06 01 17 00 00 23.2 4.115 202 NaN 53.0 13.1 
KTNB 36.20000 -81.65000 2013 06 01 18 00 00 23.1 2.058 135 NaN 52.0 12.8 
KTNB 36.20000 -81.65000 2013 06 01 19 00 00 21.5 3.086 180 NaN 60.0 13.5 
KTNB 36.20000 -81.65000 2013 06 01 20 00 00 19.9 1.543 225 NaN 68.0 13.8 
KTNB 36.20000 -81.65000 2013 06 01 21 00 00 19.3 1.543 112 NaN 72.0 14.1 
KTNB 36.20000 -81.65000 2013 06 01 22 00 00 19.7 2.572 225 NaN 71.0 14.2 
KTNB 36.20000 -81.65000 2013 06 01 23 00 00 19.6 5.144 180 NaN 72.0 14.5 
KTNB 36.20000 -81.65000 2013 06 02 00 00 00 19.6 2.058 180 NaN 72.0 14.5 
KTNB 36.20000 -81.65000 2013 06 02 01 00 00 19.4 5.658 202 NaN 74.0 14.7 
KTNB 36.20000 -81.65000 2013 06 02 02 00 00 19.2 2.572 225 NaN 75.0 14.7 
KTNB 36.20000 -81.65000 2013 06 02 03 00 00 18.3 2.058 270 NaN 84.0 15.5 
KTNB 36.20000 -81.65000 2013 06 02 04 00 00 17.8 1.543 225 NaN 94.0 16.8 
KTNB 36.20000 -81.65000 2013 06 02 05 00 00 17.9 0.000 400 NaN 92.0 16.5 
KTNB 36.20000 -81.65000 2013 06 02 06 00 00 18.3 0.000 400 NaN 89.0 16.5 
KTNB 36.20000 -81.65000 2013 06 02 07 00 00 19.1 0.000 400 NaN 88.0 17.0 
KTNB 36.20000 -81.65000 2013 06 02 08 00 00 20.0 1.543 247 NaN 78.0 16.0 
KTNB 36.20000 -81.65000 2013 06 02 09 00 00 22.1 3.086 270 NaN 65.0 15.3 
KTNB 36.20000 -81.65000 2013 06 02 10 00 00 20.2 0.000 400 NaN 78.0 16.2 
KTNB 36.20000 -81.65000 2013 06 02 11 00 00 20.0 1.543 270 0.3 79.0 16.2 
KTNB 36.20000 -81.65000 2013 06 02 12 00 00 20.3 2.572 292 0.3 80.0 16.7 
KTNB 36.20000 -81.65000 2013 06 02 13 00 00 19.2 3.086 338 NaN 91.0 17.7 
KTNB 36.20000 -81.65000 2013 06 02 14 00 00 16.5 1.543 225 2.3 93.0 15.3 
KTNB 36.20000 -81.65000 2013 06 02 15 00 00 18.0 0.000 400 0.3 88.0 16.0 
KTNB 36.20000 -81.65000 2013 06 02 16 00 00 19.3 2.058 292 NaN 75.0 14.8 
KTNB 36.20000 -81.65000 2013 06 02 17 00 00 17.5 3.086 135 0.3 98.0 17.2 
KTNB 36.20000 -81.65000 2013 06 02 18 00 00 17.4 1.543 202 NaN 96.0 16.8 
KTNB 36.20000 -81.65000 2013 06 02 19 00 00 17.0 0.000 400 NaN 96.0 16.3 
KTNB 36.20000 -81.65000 2013 06 02 20 00 00 17.2 0.000 400 0.3 97.0 16.7 
KTNB 36.20000 -81.65000 2013 06 02 21 00 00 16.7 0.000 400 NaN 99.0 16.6 
KTNB 36.20000 -81.65000 2013 06 02 22 00 00 17.3 0.000 400 NaN 95.0 16.5 
KTNB 36.20000 -81.65000 2013 06 02 23 00 00 17.1 0.000 400 NaN 97.0 16.7 
KTNB 36.20000 -81.65000 2013 06 03 00 00 00 16.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 03 01 00 00 15.7 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 03 02 00 00 15.7 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 03 03 00 00 16.0 1.543 292 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 03 04 00 00 15.8 0.000 400 NaN 99.0 15.6 
KTNB 36.20000 -81.65000 2013 06 03 05 00 00 15.3 0.000 400 NaN 99.0 15.2 
KTNB 36.20000 -81.65000 2013 06 03 06 00 00 16.2 1.543 292 NaN 99.0 16.0 
KTNB 36.20000 -81.65000 2013 06 03 07 00 00 16.8 2.572 292 NaN 94.0 15.8 
KTNB 36.20000 -81.65000 2013 06 03 08 00 00 17.6 4.630 315 NaN 90.0 15.9 
KTNB 36.20000 -81.65000 2013 06 03 09 00 00 19.3 4.115 315 NaN 71.0 14.0 
KTNB 36.20000 -81.65000 2013 06 03 10 00 00 20.0 5.144 292 NaN 67.0 13.6 
KTNB 36.20000 -81.65000 2013 06 03 11 00 00 21.3 4.630 270 NaN 60.0 13.3 
KTNB 36.20000 -81.65000 2013 06 03 12 00 00 22.3 7.202 315 NaN 55.0 12.7 
KTNB 36.20000 -81.65000 2013 06 03 13 00 00 23.3 5.658 315 NaN 49.0 12.0 
KTNB 36.20000 -81.65000 2013 06 03 14 00 00 23.1 7.716 315 NaN 45.0 10.6 
KTNB 36.20000 -81.65000 2013 06 03 15 00 00 23.0 6.687 315 NaN 47.0 11.1 
KTNB 36.20000 -81.65000 2013 06 03 16 00 00 21.6 4.115 338 NaN 54.0 12.0 
KTNB 36.20000 -81.65000 2013 06 03 17 00 00 21.5 5.144 292 NaN 54.0 11.8 
KTNB 36.20000 -81.65000 2013 06 03 18 00 00 21.8 2.572 270 NaN 54.0 12.0 
KTNB 36.20000 -81.65000 2013 06 03 19 00 00 20.3 3.601 315 NaN 57.0 11.4 
KTNB 36.20000 -81.65000 2013 06 03 20 00 00 17.5 0.000 400 NaN 73.0 12.7 
KTNB 36.20000 -81.65000 2013 06 03 21 00 00 16.4 0.000 400 NaN 81.0 13.1 
KTNB 36.20000 -81.65000 2013 06 03 22 00 00 14.5 1.543 135 NaN 97.0 14.0 
KTNB 36.20000 -81.65000 2013 06 03 23 00 00 14.4 0.000 400 NaN 98.0 14.1 
KTNB 36.20000 -81.65000 2013 06 04 00 00 00 14.1 0.000 400 NaN 99.0 14.0 
KTNB 36.20000 -81.65000 2013 06 04 01 00 00 13.7 0.000 400 NaN 98.0 13.4 
KTNB 36.20000 -81.65000 2013 06 04 02 00 00 13.4 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 04 03 00 00 13.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 04 04 00 00 13.6 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 04 05 00 00 14.1 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 04 06 00 00 14.2 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 04 07 00 00 14.7 0.000 400 NaN 97.0 14.2 
KTNB 36.20000 -81.65000 2013 06 04 08 00 00 15.8 0.000 400 NaN 94.0 14.8 
KTNB 36.20000 -81.65000 2013 06 04 09 00 00 16.5 1.543 112 NaN 91.0 15.0 
KTNB 36.20000 -81.65000 2013 06 04 10 00 00 15.2 2.058 135 NaN 94.0 14.2 
KTNB 36.20000 -81.65000 2013 06 04 11 00 00 16.2 2.058 112 NaN 86.0 13.8 
KTNB 36.20000 -81.65000 2013 06 04 12 00 00 16.6 2.572 157 NaN 84.0 13.8 
KTNB 36.20000 -81.65000 2013 06 04 13 00 00 17.2 2.058 135 NaN 81.0 13.9 
KTNB 36.20000 -81.65000 2013 06 04 14 00 00 17.7 1.543 90 NaN 78.0 13.8 
KTNB 36.20000 -81.65000 2013 06 04 15 00 00 19.5 2.058 112 NaN 74.0 14.8 
KTNB 36.20000 -81.65000 2013 06 04 16 00 00 20.3 2.572 112 NaN 68.0 14.1 
KTNB 36.20000 -81.65000 2013 06 04 17 00 00 19.1 2.058 112 NaN 71.0 13.8 
KTNB 36.20000 -81.65000 2013 06 04 18 00 00 18.3 1.543 135 NaN 74.0 13.6 
KTNB 36.20000 -81.65000 2013 06 04 19 00 00 17.5 2.058 135 NaN 73.0 12.7 
KTNB 36.20000 -81.65000 2013 06 04 20 00 00 15.2 0.000 400 NaN 94.0 14.2 
KTNB 36.20000 -81.65000 2013 06 04 21 00 00 13.6 0.000 400 NaN 99.0 13.5 
KTNB 36.20000 -81.65000 2013 06 04 22 00 00 13.0 0.000 400 NaN 99.0 12.9 
KTNB 36.20000 -81.65000 2013 06 04 23 00 00 12.8 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 00 00 00 12.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 01 00 00 12.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 02 00 00 13.3 0.000 400 NaN 99.0 13.2 
KTNB 36.20000 -81.65000 2013 06 05 03 00 00 13.9 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 04 00 00 14.8 0.000 400 NaN 96.0 14.1 
KTNB 36.20000 -81.65000 2013 06 05 05 00 00 15.0 0.000 400 NaN 99.0 14.8 
KTNB 36.20000 -81.65000 2013 06 05 06 00 00 15.5 0.000 400 NaN 96.0 14.8 
KTNB 36.20000 -81.65000 2013 06 05 07 00 00 15.6 0.000 400 NaN 97.0 15.1 
KTNB 36.20000 -81.65000 2013 06 05 08 00 00 16.0 0.000 400 NaN 97.0 15.6 
KTNB 36.20000 -81.65000 2013 06 05 09 00 00 18.2 0.000 400 NaN 92.0 16.8 
KTNB 36.20000 -81.65000 2013 06 05 10 00 00 19.4 3.086 90 NaN 89.0 17.6 
KTNB 36.20000 -81.65000 2013 06 05 11 00 00 18.3 3.086 112 NaN 92.0 17.0 
KTNB 36.20000 -81.65000 2013 06 05 12 00 00 18.0 2.058 90 NaN 96.0 17.3 
KTNB 36.20000 -81.65000 2013 06 05 13 00 00 17.4 2.572 90 NaN 98.0 17.1 
KTNB 36.20000 -81.65000 2013 06 05 14 00 00 17.0 2.058 90 NaN 98.0 16.7 
KTNB 36.20000 -81.65000 2013 06 05 15 00 00 16.5 2.572 112 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 16 00 00 16.5 3.601 135 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 17 00 00 16.1 2.058 90 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 18 00 00 16.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 19 00 00 16.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 20 00 00 16.0 1.543 112 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 21 00 00 15.8 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 22 00 00 15.8 1.543 112 1.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 05 23 00 00 15.9 1.543 112 1.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 00 00 00 15.5 0.000 400 1.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 01 00 00 15.5 0.000 400 0.8 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 02 00 00 15.2 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 03 00 00 15.0 2.058 135 2.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 04 00 00 15.0 0.000 400 2.8 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 05 00 00 15.5 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 06 00 00 16.1 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 07 00 00 17.0 2.058 202 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 08 00 00 17.0 3.086 157 0.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 09 00 00 17.5 1.543 180 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 10 00 00 18.6 3.086 135 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 11 00 00 19.5 1.543 180 NaN 94.0 18.5 
KTNB 36.20000 -81.65000 2013 06 06 12 00 00 20.3 1.543 202 NaN 87.0 18.1 
KTNB 36.20000 -81.65000 2013 06 06 13 00 00 21.5 1.543 180 NaN 80.0 17.9 
KTNB 36.20000 -81.65000 2013 06 06 14 00 00 20.8 0.000 400 NaN 85.0 18.2 
KTNB 36.20000 -81.65000 2013 06 06 15 00 00 22.1 2.572 157 NaN 76.0 17.7 
KTNB 36.20000 -81.65000 2013 06 06 16 00 00 21.6 2.572 180 NaN 80.0 18.1 
KTNB 36.20000 -81.65000 2013 06 06 17 00 00 21.0 2.572 157 NaN 86.0 18.6 
KTNB 36.20000 -81.65000 2013 06 06 18 00 00 19.1 1.543 180 1.5 98.0 18.7 
KTNB 36.20000 -81.65000 2013 06 06 19 00 00 18.4 2.058 157 2.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 20 00 00 18.2 0.000 400 NaN 98.0 17.9 
KTNB 36.20000 -81.65000 2013 06 06 21 00 00 18.0 0.000 400 NaN 98.0 17.7 
KTNB 36.20000 -81.65000 2013 06 06 22 00 00 17.6 0.000 400 5.6 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 06 23 00 00 17.0 0.000 400 5.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 00 00 00 17.0 0.000 400 1.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 01 00 00 16.8 0.000 400 2.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 02 00 00 16.5 0.000 400 0.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 03 00 00 16.1 0.000 400 2.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 04 00 00 16.2 0.000 400 2.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 05 00 00 16.0 0.000 400 0.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 06 00 00 16.1 0.000 400 0.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 07 00 00 16.4 0.000 400 1.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 07 08 00 00 17.2 2.572 292 0.5 99.0 17.1 
KTNB 36.20000 -81.65000 2013 06 07 09 00 00 18.1 5.144 270 0.3 96.0 17.5 
KTNB 36.20000 -81.65000 2013 06 07 10 00 00 18.2 3.601 292 NaN 94.0 17.3 
KTNB 36.20000 -81.65000 2013 06 07 11 00 00 19.1 3.601 292 NaN 89.0 17.2 
KTNB 36.20000 -81.65000 2013 06 07 12 00 00 19.1 3.601 292 NaN 89.0 17.2 
KTNB 36.20000 -81.65000 2013 06 07 13 00 00 20.0 6.687 315 NaN 80.0 16.5 
KTNB 36.20000 -81.65000 2013 06 07 14 00 00 21.0 6.687 292 NaN 74.0 16.1 
KTNB 36.20000 -81.65000 2013 06 07 15 00 00 19.9 6.173 292 NaN 83.0 17.0 
KTNB 36.20000 -81.65000 2013 06 07 16 00 00 21.5 5.658 292 NaN 70.0 15.8 
KTNB 36.20000 -81.65000 2013 06 07 17 00 00 20.7 5.144 292 NaN 70.0 15.1 
KTNB 36.20000 -81.65000 2013 06 07 18 00 00 20.7 4.115 292 NaN 65.0 13.8 
KTNB 36.20000 -81.65000 2013 06 07 19 00 00 20.0 3.086 292 NaN 66.0 13.5 
KTNB 36.20000 -81.65000 2013 06 07 20 00 00 18.2 3.086 270 NaN 77.0 14.1 
KTNB 36.20000 -81.65000 2013 06 07 21 00 00 17.5 2.058 270 NaN 80.0 14.1 
KTNB 36.20000 -81.65000 2013 06 07 22 00 00 16.1 0.000 400 NaN 97.0 15.7 
KTNB 36.20000 -81.65000 2013 06 07 23 00 00 16.0 0.000 400 0.3 99.0 15.8 
KTNB 36.20000 -81.65000 2013 06 08 00 00 00 15.8 2.058 292 NaN 97.0 15.3 
KTNB 36.20000 -81.65000 2013 06 08 01 00 00 15.5 0.000 400 NaN 97.0 15.1 
KTNB 36.20000 -81.65000 2013 06 08 02 00 00 15.5 2.058 292 NaN 98.0 15.2 
KTNB 36.20000 -81.65000 2013 06 08 03 00 00 15.3 0.000 400 NaN 99.0 15.1 
KTNB 36.20000 -81.65000 2013 06 08 04 00 00 14.8 2.058 270 3.3 98.0 14.5 
KTNB 36.20000 -81.65000 2013 06 08 05 00 00 13.8 1.543 112 3.6 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 08 06 00 00 14.1 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 08 07 00 00 15.0 2.058 292 NaN 97.0 14.6 
KTNB 36.20000 -81.65000 2013 06 08 08 00 00 16.2 2.572 315 NaN 91.0 14.7 
KTNB 36.20000 -81.65000 2013 06 08 09 00 00 18.4 4.115 270 NaN 70.0 12.8 
KTNB 36.20000 -81.65000 2013 06 08 10 00 00 19.9 2.058 270 NaN 63.0 12.6 
KTNB 36.20000 -81.65000 2013 06 08 11 00 00 21.4 4.630 338 NaN 52.0 11.1 
KTNB 36.20000 -81.65000 2013 06 08 12 00 00 21.6 5.144 292 NaN 52.0 11.2 
KTNB 36.20000 -81.65000 2013 06 08 13 00 00 22.6 5.144 315 NaN 51.0 12.1 
KTNB 36.20000 -81.65000 2013 06 08 14 00 00 23.4 5.144 270 NaN 48.0 11.7 
KTNB 36.20000 -81.65000 2013 06 08 15 00 00 23.0 5.658 292 NaN 47.0 11.1 
KTNB 36.20000 -81.65000 2013 06 08 16 00 00 23.0 5.658 315 NaN 51.0 12.2 
KTNB 36.20000 -81.65000 2013 06 08 17 00 00 23.0 3.601 338 NaN 48.0 11.4 
KTNB 36.20000 -81.65000 2013 06 08 18 00 00 22.8 3.086 315 NaN 48.0 11.2 
KTNB 36.20000 -81.65000 2013 06 08 19 00 00 20.7 0.000 400 NaN 75.0 16.1 
KTNB 36.20000 -81.65000 2013 06 08 20 00 00 18.7 0.000 400 0.8 96.0 18.1 
KTNB 36.20000 -81.65000 2013 06 08 21 00 00 17.9 0.000 400 NaN 96.0 17.2 
KTNB 36.20000 -81.65000 2013 06 08 22 00 00 17.6 0.000 400 NaN 98.0 17.3 
KTNB 36.20000 -81.65000 2013 06 08 23 00 00 18.1 0.000 400 5.8 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 00 00 00 19.0 1.543 247 NaN 94.0 18.0 
KTNB 36.20000 -81.65000 2013 06 09 01 00 00 17.8 0.000 400 NaN 99.0 17.6 
KTNB 36.20000 -81.65000 2013 06 09 02 00 00 16.4 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 03 00 00 16.3 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 04 00 00 15.8 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 05 00 00 15.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 06 00 00 15.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 07 00 00 16.3 0.000 400 NaN 98.0 16.0 
KTNB 36.20000 -81.65000 2013 06 09 08 00 00 18.3 0.000 400 NaN 96.0 17.6 
KTNB 36.20000 -81.65000 2013 06 09 09 00 00 21.6 0.000 400 NaN 69.0 15.6 
KTNB 36.20000 -81.65000 2013 06 09 10 00 00 22.6 1.543 112 NaN 67.0 16.2 
KTNB 36.20000 -81.65000 2013 06 09 11 00 00 23.5 2.058 202 NaN 64.0 16.2 
KTNB 36.20000 -81.65000 2013 06 09 12 00 00 23.8 2.572 112 NaN 64.0 16.6 
KTNB 36.20000 -81.65000 2013 06 09 13 00 00 23.3 3.601 180 NaN 64.0 16.1 
KTNB 36.20000 -81.65000 2013 06 09 14 00 00 19.7 1.543 202 2.5 96.0 19.1 
KTNB 36.20000 -81.65000 2013 06 09 15 00 00 19.1 0.000 400 7.9 99.0 19.0 
KTNB 36.20000 -81.65000 2013 06 09 16 00 00 19.3 2.572 135 0.3 96.0 18.7 
KTNB 36.20000 -81.65000 2013 06 09 17 00 00 17.2 0.000 400 6.4 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 18 00 00 17.7 0.000 400 1.3 97.0 17.2 
KTNB 36.20000 -81.65000 2013 06 09 19 00 00 17.0 2.572 135 4.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 09 20 00 00 17.3 1.543 225 0.3 99.0 17.2 
KTNB 36.20000 -81.65000 2013 06 09 21 00 00 17.3 1.543 135 1.5 99.0 17.2 
KTNB 36.20000 -81.65000 2013 06 09 22 00 00 17.0 3.086 157 4.3 99.0 16.9 
KTNB 36.20000 -81.65000 2013 06 09 23 00 00 17.0 2.058 135 1.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 10 00 00 00 17.2 2.572 135 2.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 10 01 00 00 17.3 0.000 400 3.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 10 02 00 00 17.2 0.000 400 6.1 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 10 03 00 00 17.5 2.058 202 8.4 NaN 100.0 
KTNB 36.20000 -81.65000 2013 06 10 04 00 00 17.7 3.601 225 3.3 99.0 17.5 
KTNB 36.20000 -81.65000 2013 06 10 05 00 00 17.9 2.572 180 4.6 98.0 17.5 
KTNB 36.20000 -81.65000 2013 06 10 06 00 00 17.7 3.086 225 2.3 98.0 17.3 
KTNB 36.20000 -81.65000 2013 06 10 07 00 00 18.1 1.543 315 NaN 93.0 17.0 
KTNB 36.20000 -81.65000 2013 06 10 08 00 00 19.2 2.572 247 NaN 88.0 17.1 
KTNB 36.20000 -81.65000 2013 06 10 09 00 00 20.0 3.086 202 NaN 86.0 17.5 
KTNB 36.20000 -81.65000 2013 06 10 10 00 00 20.5 3.601 180 NaN 84.0 17.7 
KTNB 36.20000 -81.65000 2013 06 10 11 00 00 20.2 3.086 202 NaN 85.0 17.6 
KTNB 36.20000 -81.65000 2013 06 10 12 00 00 21.3 4.630 180 NaN 83.0 18.2 
KTNB 36.20000 -81.65000 2013 06 10 13 00 00 22.1 4.115 270 NaN 68.0 16.0 
KTNB 36.20000 -81.65000 2013 06 10 14 00 00 21.5 2.058 225 0.3 75.0 16.9 
KTNB 36.20000 -81.65000 2013 06 10 15 00 00 21.6 3.601 315 NaN 63.0 14.2 
KTNB 36.20000 -81.65000 2013 06 10 16 00 00 22.7 4.630 292 NaN 46.0 10.6 
KTNB 36.20000 -81.65000 2013 06 10 17 00 00 22.5 3.601 292 NaN 39.0 NaN 
KTNB 36.20000 -81.65000 2013 06 10 18 00 00 22.3 6.173 292 NaN 47.0 10.4 
KTNB 36.20000 -81.65000 2013 06 10 19 00 00 21.1 0.000 400 NaN 53.0 11.2 
KTNB 36.20000 -81.65000 2013 06 10 20 00 00 17.6 0.000 400 NaN 79.0 13.9 
KTNB 36.20000 -81.65000 2013 06 10 21 00 00 16.7 0.000 400 NaN 87.0 14.6 
KTNB 36.20000 -81.65000 2013 06 10 22 00 00 16.5 0.000 400 NaN 94.0 15.6 
KTNB 36.20000 -81.65000 2013 06 10 23 00 00 17.6 0.000 400 NaN 91.0 16.1 
KTNB 36.20000 -81.65000 2013 06 11 00 00 00 17.6 0.000 400 NaN 85.0 15.1 
KTNB 36.20000 -81.65000 2013 06 11 01 00 00 16.7 4.115 292 0.3 87.0 14.5 
KTNB 36.20000 -81.65000 2013 06 11 02 00 00 16.0 3.601 292 NaN 97.0 15.5 
KTNB 36.20000 -81.65000 2013 06 11 03 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 04 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 05 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 06 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 07 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 08 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 09 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 10 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 11 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 06 11 12 00 00 21.5 7.202 315 NaN 57.0 12.5 
KTNB 36.20000 -81.65000 2013 06 11 13 00 00 22.0 6.687 292 NaN 53.0 11.9 
KTNB 36.20000 -81.65000 2013 06 11 14 00 00 22.6 5.658 292 NaN 52.0 12.3 
KTNB 36.20000 -81.65000 2013 06 11 15 00 00 23.2 5.658 292 NaN 50.0 12.1 
KTNB 36.20000 -81.65000 2013 06 11 16 00 00 22.8 5.658 292 NaN 52.0 12.5 
KTNB 36.20000 -81.65000 2013 06 11 17 00 00 22.9 4.630 292 NaN 52.0 12.6 
KTNB 36.20000 -81.65000 2013 06 11 18 00 00 22.0 5.144 315 NaN 55.0 12.6 
KTNB 36.20000 -81.65000 2013 06 11 19 00 00 21.6 3.086 292 NaN 60.0 13.4 
KTNB 36.20000 -81.65000 2013 06 11 20 00 00 20.2 4.115 292 NaN 67.0 13.8 
KTNB 36.20000 -81.65000 2013 06 11 21 00 00 19.1 2.058 270 NaN 72.0 14.0 
KTNB 36.20000 -81.65000 2013 06 11 22 00 00 19.0 3.601 292 NaN 73.0 14.0 
KTNB 36.20000 -81.65000 2013 06 11 23 00 00 18.3 3.086 292 NaN 76.0 14.0 
KTNB 36.20000 -81.65000 2013 06 12 00 00 00 18.5 4.115 270 NaN 75.0 14.0 
KTNB 36.20000 -81.65000 2013 06 12 01 00 00 18.5 3.086 292 NaN 76.0 14.2 
KTNB 36.20000 -81.65000 2013 06 12 02 00 00 18.8 3.601 292 NaN 76.0 14.5 
KTNB 36.20000 -81.65000 2013 06 12 03 00 00 19.5 5.658 270 NaN 75.0 15.0 
